CO_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,Q001,Q002,Q006,Q024,Q025,Q026,Q027,Q047,ATEND_ESPE1,ATEND_ESPE2,medias
22,20,0.11821279325390727,0.132892356274576,0.13000290077652948,3.781642891593045e-05,3,1,574.8,556.5,583.7,1,0.1345777211199622,0.18277643032407243,0.09959230366167142,0.12477921825685846,0.12358072089383397,0.2198265835201113,0.21579729290832608,0.21964800940853818,0,0,571.6666666666666
15,40,0.1345150115888858,0.1328542345429998,0.12998391670807496,3.7805419766318826e-05,5,0,0.0,0.0,0.0,0,0.06665923258436254,0.08050428480767347,0.09953960932110968,0.12753238266905956,0.12355084883173732,0.02971960194980987,0.001583678254845185,0.1206462415134132,0,0,0.0
42,34,0.11816942832608118,0.13281613467648332,0.12996493818322344,3.779441702482688e-05,10,1,435.4,486.7,433.8,1,0.09382656934958568,0.12820664374830495,0.11557143353706693,0.12474225758794351,0.1235209912075634,0.02673214569600083,0.07640310414297458,0.12062660508087521,0,0,451.96666666666664
29,17,0.13448481742242363,0.13277805665622056,0.12994596519954704,5.839101479195376e-05,0,1,457.5,596.6,530.5,1,0.1344966013362853,0.15287959007492707,0.10638707936107507,0.12470531880867554,0.12349114801084737,0.21976796309783928,0.21574080147039196,0.1206069750393649,0,0,528.1999999999999
50,24,0.11812609520238258,0.09283518169781603,0.12992699775461938,3.778342068586126e-05,1,0,0.0,0.0,0.0,1,0.13441557928728753,0.15280661652357866,0.09948697071226721,0.1274920498472161,0.13477813395231591,0.029703589233242084,0.0008834123598456134,0.12058735138576265,0,0,0.0
33,21,0.13445463680810082,0.09273405404890774,0.12990803584601537,3.777243074383513e-05,2,1,393.4,518.4,529.0,1,0.1343346547964463,0.15273371260348154,0.09943438774677447,0.12466840189961435,0.12346131923113461,0.029687593762464895,0.0008774433574142241,0.12056773411695092,0,0,480.26666666666665
21,28,0.13442446973679545,0.13274000046342715,0.12988907947131145,3.7761447193168116e-05,9,1,408.6,443.9,491.0,1,0.1226762471596502,0.11056414413144437,0.15951246542911038,0.12463150684134279,0.1347338572985865,0.029671615509632567,0.0004994677572973276,0.12054812322981413,0,0,447.8333333333333
23,19,0.11808279384783625,0.1327019660793402,0.1298701286280854,5.836477163923828e-05,0,1,389.6,484.7,392.5,1,0.1465596721116961,0.11860849337243923,0.15943982769439768,0.12745174252826344,0.13468960972640306,0.21970937393145756,0.21568433960138636,0.12052851872123879,0,0,422.26666666666665
35,24,0.13439431619939374,0.13212873733260758,0.12985118331391646,3.775047002828638e-05,6,0,0.0,0.0,0.0,0,0.13425382768766383,0.15266087821502017,0.14218824728282106,0.1470227706853193,0.12343150485798052,0.029655654446959282,0.002904528578142173,0.12050892058811338,0,0,0.0
24,16,0.13436417618679017,0.13266395348521837,0.12983224352638525,5.833855206527635e-05,0,1,365.0,555.4,474.7,1,0.23828652827015087,0.15258811325876898,0.09938186033644865,0.12741146068802064,0.12340170488095058,0.21965081599597477,0.21562790727809977,0.07721235856228036,0,0,465.0333333333333
29,19,0.11803952422751825,0.09263314648193395,0.12981330926307383,3.773949924362254e-05,2,1,516.4,531.2,471.3,0,0.14643278062069032,0.18901156172723746,0.10618933386040393,0.12459463361446665,0.1233719192896204,0.029639710546718982,0.00019705859923718538,0.12048932882732845,0,0,506.29999999999995
21,20,0.1343340496898873,0.13207456400856799,0.12979438052156567,3.772853483361568e-05,3,1,409.0,443.1,408.1,1,0.06651679832670364,0.07162664954880442,0.11297133179476829,0.12737120430233723,0.1346453912071232,0.21959228926642613,0.21557150447734694,0.12046974343577654,0,0,420.06666666666666
26,52,0.1343039366995959,0.13262596266234172,0.1297754572994456,3.771757679271134e-05,10,1,396.9,524.3,423.7,1,0.09377127967996306,0.11850211804206036,0.159367256084159,0.1245577821996147,0.1233421480735756,0.026715194430499245,0.0022389933947811235,0.12045016441035224,0,0,448.29999999999995
35,25,0.1342738372068349,0.13202043508889233,0.1297565395942999,3.770662511536154e-05,8,0,0.0,0.0,0.0,0,0.14630610866513608,0.11839593334847429,0.14158060520041585,0.12452095257743859,0.12331239122241189,0.026698264649491325,0.0004975540877291385,0.1204305917479521,0,0,0.0
50,16,0.11799628630655579,0.13196635051900749,0.12973762740371628,0.7721122058817245,0,1,416.6,523.0,394.1,0,0.14931476421756606,0.1182899387796753,0.0993293883932932,0.12448414472861286,0.1346012017121422,0.029623783781245194,0.0834505330400436,0.12041102544547479,0,0,444.56666666666666
35,16,0.13424375120253132,0.13258799359201182,0.12986445083312406,0.7723030666808185,0,1,433.7,521.9,548.7,1,0.13417309778526595,0.1525154176354918,0.1154433055619704,0.12474286690806657,0.13488512520239412,0.21953379371787354,0.21551513117596688,0.12055390864472015,0,0,501.43333333333334
31,18,0.13443769301453792,0.1323218106539301,0.12999123730393375,0.7724936080476128,0,0,0.0,0.0,0.0,0,0.12251311385225705,0.08044547963250351,0.15929475050814254,0.12500143622360335,0.123282648725735,0.21974164090995935,0.21572022525931955,0.12069674543071257,0,0,0.0
15,16,0.11831924628959989,0.13283625117827627,0.1299722991866109,0.7718477103820212,0,0,451.7,594.4,0.0,0,0.13469342645246232,0.15291898172233204,0.11642288108183532,0.12496451908354911,0.12325292057316067,0.2196831367457128,0.2156638425553835,0.1206771454395741,0,0,348.7
31,26,0.11864196984513078,0.13308436670011367,0.13009903301047301,3.769567979602472e-05,8,1,389.2,564.1,503.4,0,0.14617965567579716,0.0803867603043046,0.1592223108762607,0.12733097334709328,0.13516886245224574,0.030144931050965256,0.00019676002560197752,0.12081991583323548,0,0,485.5666666666666
27,17,0.1344075837887788,0.1921596396104772,0.13008008470971413,5.8312356038304965e-05,0,1,390.7,502.8,429.5,1,0.09371605513362621,0.08032812663522779,0.15914993709858968,0.12729076779819934,0.13512454479242533,0.2198908335418944,0.2158687905975692,0.12080030221053528,0,0,441.0
21,20,0.13437748804677505,0.13304629908950152,0.13006114192760992,3.768474082916575e-05,1,1,545.8,387.0,440.2,0,0.14605342108540353,0.07138466762465305,0.15907762908536907,0.12725058763159636,0.13508025618384048,0.2198323208134373,0.21581239854150921,0.12078069495486078,0,0,457.6666666666667
21,18,0.13434740577947107,0.0925324582792362,0.13004220466174976,3.767380820925592e-05,2,1,460.8,495.7,450.3,0,0.09366089559558405,0.1280894530318988,0.11740028939922267,0.1272104328232557,0.1350359965979349,0.21977383921705168,0.21575603594068876,0.12076109406311218,0,0,468.93333333333334
32,20,0.13431733697781945,0.13226764699832064,0.13002327290972446,3.766288193077296e-05,3,0,0.0,0.0,0.0,1,0.09360580095111606,0.08026957843797179,0.09980467631498538,0.12522287027366322,0.13499176600618976,0.030128750196938975,0.0004956550263255922,0.12074149953219168,0,0,0.0
25,36,0.11859855895239564,0.13221352766648825,0.13000434666912625,3.7651961988200974e-05,10,1,482.1,595.1,519.2,0,0.09355077108577149,0.15332216164535806,0.10599232210927144,0.1251859095681515,0.12346428679288748,0.02668135631215789,0.00019646235536657363,0.0767927261787897,0,0,532.1333333333333
51,23,0.13428728163278078,0.132159452604048,0.12998542593754872,3.7641048376030484e-05,5,1,524.7,498.4,515.0,1,0.14592740432864307,0.08021111552578099,0.10579604003129131,0.12514897067480002,0.1234345291918287,0.03011258670434405,0.07618035456821372,0.12072191135900345,0,0,512.6999999999999
31,22,0.13425723973532377,0.13300825325047105,0.1299665107125869,3.7630141088758376e-05,5,0,0.0,0.0,0.0,1,0.09349580588536857,0.11907858820831602,0.1590053867470015,0.12717030334917895,0.13494756438012354,0.026664469377783107,0.00019616558443701686,0.12070232954045373,0,0,0.0
35,20,0.13422721127642526,0.13210542175670373,0.12994760099183722,3.7619240120887936e-05,3,1,553.4,615.7,590.1,0,0.15025371039392638,0.15324922055989407,0.14097813453998856,0.16634662275562873,0.12340478593178249,0.21971538872789823,0.21569970277203585,0.21928070504497876,0,0,586.4
51,16,0.11855517981598292,0.1320514350702482,0.12992869677289748,0.7720383137985776,0,1,545.8,563.2,563.2,0,0.12235041383386096,0.11026772551446999,0.21605641263325165,0.16491260014566642,0.12337505700238431,0.21965696932116385,0.21564339901250257,0.2189146270732843,0,0,557.4
23,16,0.13419719624707005,0.13297022916435028,0.13005525259882142,0.7722285990124351,0,1,446.4,447.6,495.1,1,0.12351440532745,0.11264668881523345,0.15893320999405233,0.12713019918539809,0.1349033916912921,0.21986439702735175,0.2158480849730943,0.12068275407345075,0,0,463.0333333333333
23,16,0.13439075824209643,0.09243198872627285,0.1301817716138594,0.7724185668197642,0,1,403.7,428.7,442.1,1,0.09344090523599372,0.08015273771244345,0.1593148192454162,0.127405378819955,0.13518647304217843,0.22007171448761553,0.2160526641317238,0.12082533835201838,0,0,424.8333333333333
29,20,0.11887746311403924,0.13321802275418615,0.1303082538340697,3.76083454669288e-05,3,1,435.4,538.3,513.3,1,0.14580160484215285,0.15317634884303247,0.09975203671777284,0.12768038500374954,0.13546936919100336,0.02664760380575415,0.00019586970874405,0.12096787639703263,0,0,495.6666666666667
31,21,0.13458423370963282,0.13317996046197067,0.13028930817343665,3.7597457121396975e-05,4,1,423.3,590.1,577.1,0,0.1352131301002386,0.12797247636246328,0.11727056532253845,0.125112053574306,0.12358619017748008,0.02663075955556088,0.03796051603760922,0.12094826740426282,0,0,530.1666666666666
21,30,0.13455415902053572,0.13314191991342397,0.1302703680210637,3.7586575078814805e-05,8,1,432.3,537.0,419.7,1,0.0663749714645998,0.07114431520840843,0.09969945261829062,0.12764015803935014,0.13542506920107825,0.030096440545253247,0.00019557472424292944,0.12092866476773052,0,0,463.0
31,17,0.11883401374886597,0.13310390108991926,0.13025143337454903,0.7726082180140811,0,1,541.4,539.3,526.9,0,0.15008805029426384,0.11897217302671788,0.15969608236593982,0.12759995641477082,0.12355643188463696,0.0300803116917992,0.08575342114798319,0.1209090684843457,0,0,535.8666666666667
23,19,0.11915595967003921,0.13335137357033894,0.1303778319454872,5.8286183526618115e-05,0,1,438.1,473.9,412.3,1,0.15102407667059173,0.15310354639586374,0.16007699982633602,0.12787464156703315,0.13538079817486018,0.22027892178982394,0.2162571365719607,0.12105150058601706,0,0,441.43333333333334
23,17,0.13452409776963747,0.13331331667148896,0.13035888718641345,0.7727975533862592,0,1,437.0,586.4,607.6,1,0.09397292348409467,0.07090557589562854,0.16000446833570336,0.12783439144378259,0.13533655608395337,0.2202204147720843,0.21620074618432786,0.12103189075277779,0,0,543.6666666666666
41,22,0.11911244032757388,0.13240598922258875,0.13048523341811671,0.7729865737245402,0,1,387.3,468.4,411.7,1,0.09450431766386938,0.08082171753956167,0.10560048358021684,0.12507515824738935,0.12376741974407734,0.02661393658679552,0.07595890004912008,0.12117425682165489,0,0,422.4666666666667
23,18,0.11906895276264962,0.13356058819312333,0.13046627856143192,5.826003449856669e-05,0,1,414.8,403.4,439.4,1,0.14567602206451102,0.11975880501508687,0.1603849010946093,0.1281088299612641,0.13561903352397822,0.22042747254829986,0.2164050734142068,0.12115463346022629,0,0,419.2
16,17,0.11902549694047347,0.13352249333054686,0.13044732921087834,5.823390892255837e-05,0,1,575.7,614.9,581.6,1,0.09444892240146384,0.08076298082623351,0.1603122958881382,0.12806853149320457,0.13557474252674634,0.22036895715871976,0.21634867386419007,0.12113501645351317,0,0,590.7333333333332
29,17,0.13471741380766078,0.1334844201930132,0.13042838536405713,5.820780676705744e-05,0,1,492.5,539.1,500.6,1,0.1455506554362283,0.12785571315410338,0.16023975638773633,0.1280282583700935,0.13553048044952573,0.2203104728282636,0.2162923037042463,0.12111540579842922,0,0,510.7333333333333
31,17,0.1346873295258815,0.13344636876194335,0.13040944701857082,5.8181728000584746e-05,0,1,579.7,586.7,571.3,0,0.1351319697580416,0.15303081311966618,0.09964692392881838,0.12503828467479283,0.12373763215809802,0.2202520195322094,0.2162359629114085,0.12109580149189014,0,0,579.2333333333333
43,22,0.13465725867758369,0.13340833901877952,0.1303905141720234,0.00039352005120395504,0,0,0.0,0.0,0.0,1,0.09439359204270492,0.0807043294240358,0.16016728250425025,0.12798801056802808,0.13548624726400044,0.02659713485915234,0.03790326035731117,0.12107620353081361,0,0,0.0
17,16,0.13462720125377173,0.133370330944985,0.1303715868220202,0.7723440246191997,0,1,496.8,580.9,529.9,0,0.14542550439973972,0.12773916282306044,0.12252801595709463,0.12794778806313553,0.13544204294189144,0.030599818755702897,0.08804476595713612,0.07637763036160705,0,0,535.8666666666667
41,50,0.13482032171767402,0.1323519238942006,0.1304978028471549,5.815567259171749e-05,0,1,463.4,595.1,556.2,1,0.09433832647359326,0.08064576314724042,0.16009487414868775,0.12822175985450748,0.13572402531536115,0.026580354332427322,0.00087155447582084,0.1210566119121193,0,1,538.2333333333333
21,23,0.13479024132460896,0.1322979027007744,0.13047886542111412,3.757569933371098e-05,5,1,529.1,431.3,438.4,1,0.09428312558039631,0.15295814891590565,0.11251944646758921,0.12818148920128683,0.1356797722911305,0.03111876960219342,0.0028970810689674495,0.12103702663272889,0,0,466.2666666666667
41,22,0.13476017435130433,0.13361716366189044,0.13045993349055388,3.7564829880620523e-05,5,1,619.5,653.1,643.5,0,0.13505090678878062,0.15288555368623508,0.12501377228582808,0.12500143283728185,0.12370785890685691,0.026563594966517848,0.0015645977939434356,0.22021643602816218,0,0,638.6999999999999
16,17,0.13473012078878174,0.1322439255882894,0.13044100705308245,5.812964050908915e-05,0,1,444.3,519.7,483.2,1,0.1349699410173245,0.15281302733249397,0.11714112761246943,0.12496460271564445,0.12367809998000898,0.026546856721422374,0.07573872932434002,0.12101744768956604,0,0,482.40000000000003
33,17,0.11898207282630328,0.13218999250281294,0.13042208610630945,0.7725331076552303,0,0,0.0,0.0,0.0,0,0.1853347496431563,0.11965197289642936,0.09959445056182059,0.1249277942906914,0.1356355481150252,0.22019359724586135,0.21617965146273369,0.12099787507955641,0,0,0.0
21,19,0.13470008062807073,0.13357911777246506,0.13054820328018815,0.7727218768604956,0,1,410.9,481.1,454.0,1,0.14615967492860593,0.18242221243584747,0.1600225312322175,0.12518547161863877,0.1359171917943621,0.22040038759397967,0.21638371820278504,0.1211400164322279,0,0,448.6666666666667
35,17,0.13467005386020894,0.09341633581008384,0.1305292722762322,5.8103631721389333e-05,0,1,462.1,485.7,455.9,1,0.18751299897566123,0.15274056975670805,0.10006834821941964,0.12814124383576053,0.12364835536721917,0.22034195695039696,0.2163273976098119,0.12112043033417903,0,0,467.8999999999999
35,18,0.11930337768668757,0.13254376747529445,0.1305103467619106,5.8077646197363664e-05,0,1,399.0,579.9,509.6,0,0.13488907226896182,0.15266818086108877,0.10540564873966293,0.1251486198460104,0.12361862505816237,0.031102119645209904,0.09032465404224327,0.12110085056852526,0,0,496.1666666666667
31,17,0.13464004047624187,0.13248975616010486,0.1304914267348358,5.805168390581366e-05,0,0,0.0,0.0,0.0,0,0.09422798924964755,0.12043659680650383,0.10001570837290757,0.12810102373411716,0.1358729190934519,0.22028355727985616,0.21627110632758192,0.1210812771321961,0,0,0.0
35,17,0.11925988392887252,0.1335410935430963,0.13047251219262174,5.802574481559659e-05,0,1,441.5,560.2,560.9,0,0.1348083003693996,0.15259586054803284,0.12466062603643308,0.1251117897636543,0.12358890904252338,0.22022518855773643,0.2162148443332199,0.21985001932928003,0,0,520.8666666666667
35,23,0.1346100404672231,0.13243578884598667,0.13045360313288368,3.755396671408478e-05,6,1,553.5,560.7,582.5,1,0.134727625144762,0.15252360872012183,0.1243094693433727,0.1250749813524264,0.12355920730999695,0.02653013955724012,0.09009940552842222,0.12106171002212303,0,0,565.5666666666667
41,24,0.13458005382421415,0.1323818654791927,0.09535546310812645,0.00039233116887403373,0,1,393.9,516.5,561.3,1,0.0941729173681457,0.08058728181065794,0.0999631238784949,0.12806082887257525,0.13582867522530032,0.026513443434170742,0.037846177133881484,0.12104214923523951,0,0,490.5666666666666
29,57,0.11921642187204712,0.13232798600606321,0.13043469955323828,3.754310982865139e-05,1,0,0.0,0.0,0.0,1,0.09411790982295404,0.1285335716000886,0.1599502536661686,0.1250381945932051,0.13578446016175041,0.03108548749566701,0.04719790512411403,0.12102259476848098,0,0,0.0
13,23,0.1345500805382845,0.13350309095529234,0.13041580145130358,3.7532259218874324e-05,5,0,0.0,0.0,0.0,1,0.13464704642158928,0.11501296431172615,0.11701197532182724,0.1250014294668913,0.12352951985028768,0.02649676831251403,0.00019528062691324084,0.1210030466187849,0,0,0.0
52,17,0.13452012060051152,0.13227415037302576,0.130396908824699,5.7999828895625354e-05,0,1,412.3,552.6,526.9,1,0.1508579335719442,0.1284166165758847,0.10521153152283114,0.12496468595440838,0.12349984665311009,0.026480114152669584,0.07551983126270898,0.12098350478309065,0,0,497.2666666666667
15,18,0.1344901740019807,0.13346510999058245,0.13037802167104537,0.7720811456193178,0,1,448.0,426.7,361.6,1,0.06623374812105809,0.12032935139527809,0.11688310750759615,0.1280206592273831,0.13574027387468185,0.220166850759443,0.21615861160387445,0.12096396925833963,0,0,412.1000000000001
23,18,0.1191729914815655,0.13342715063051686,0.13035913998796486,5.797393611486838e-05,0,1,393.8,359.7,411.2,1,0.14603421598016936,0.12829987419717936,0.15987804136203038,0.12798051477481884,0.13569611633601084,0.22010854386040712,0.21610240811671796,0.12094444004147518,0,0,388.23333333333335
17,18,0.11912959272283223,0.13338921285666686,0.130340263773081,3.752141487931383e-05,2,1,629.4,601.4,565.6,1,0.2369772616313039,0.18844734811014122,0.2391135769675678,0.12492796403670212,0.13565198751769017,0.22005026783608614,0.21604623384894653,0.08134334202632959,0,0,598.8000000000001
15,19,0.11908622556130226,0.13222035852659508,0.1303213930240187,3.7510576804536444e-05,1,1,594.4,653.1,582.8,1,0.18701296431172615,0.15245142528012176,0.24215014704933296,0.12489126369474068,0.13560788739170915,0.2199920226619633,0.21599008877777998,0.21948481996162342,0,0,610.1
35,20,0.1344602407337853,0.09331512634550086,0.13030252773840437,0.7714414760703374,0,1,518.6,533.9,475.5,1,0.09406296650139948,0.12022229681218621,0.09991059464892134,0.12794039549119038,0.13556381593009337,0.0264634809151365,0.07530219486137552,0.12092491712944266,0,0,509.3333333333333
29,17,0.13443032078702655,0.1333512966506246,0.1302836679138656,5.794806644234947e-05,0,1,436.7,504.1,517.4,0,0.15069215562296406,0.12818334388455704,0.1050181279722377,0.12485458490951462,0.1355197731049049,0.21993380831354784,0.21593397288046176,0.17587492438925031,0,0,486.0666666666666
25,32,0.13440041415281365,0.13216661041337288,0.13026481354803146,3.7499744989114975e-05,10,1,457.7,510.7,503.6,1,0.15052674162118254,0.18788649290743248,0.09985812059710993,0.12481792766203678,0.12347018770818859,0.02644686856051306,0.037789265589319256,0.12090540051918937,0,0,490.6666666666667
23,32,0.13437052082226364,0.1333134019940032,0.13024596463853239,5.792221984714771e-05,0,1,402.2,473.7,513.1,0,0.14590897222718466,0.12011543254835316,0.07932708075116171,0.12790030135283526,0.13547575888824206,0.031068873125011925,0.00019498741275871646,0.12088589020766456,0,0,463.0
25,18,0.13434064078650151,0.09321413594902306,0.1302271211830002,5.7896396298397306e-05,0,1,457.6,639.6,542.1,1,0.12467531339986397,0.12806702506070536,0.15980589423145186,0.1278602323361207,0.13543177325223937,0.21987562476637496,0.21587788613425904,0.12086638619181951,0,0,546.4333333333334
31,18,0.11904288996248082,0.13211290598004766,0.13020828317906802,5.7870595765287506e-05,0,1,499.7,621.8,594.9,1,0.18651558940664176,0.12795091715040552,0.09980570163616656,0.12782018841744355,0.13538781616906762,0.21981747199600563,0.21582182851646256,0.1208468884686074,0,0,572.1333333333333
27,18,0.13431077403666014,0.13327552886843674,0.13018945062437046,3.748891942762851e-05,1,1,408.3,410.1,399.3,1,0.06609312445201126,0.08052888522963572,0.15973381218624144,0.1277801695732302,0.13534388761093358,0.2197593499780268,0.21576580000438664,0.12082739703498344,0,0,405.90000000000003
42,17,0.13428092056388027,0.1320592451733945,0.13017062351654335,5.784481821706243e-05,0,1,511.5,574.4,455.7,1,0.15036169036940494,0.15237931013098263,0.07909580646325745,0.12478129193334232,0.12344054300525746,0.2197012586880511,0.21570980057536915,0.12080791188790474,0,0,513.8666666666667
22,19,0.13425108035931052,0.13323767725558003,0.13015180185322403,5.7819063623021e-05,0,0,0.0,0.0,0.0,1,0.09400808729107193,0.12783501958052293,0.15966179513836667,0.12774017577993657,0.13529998755008021,0.21964319810171704,0.21565383020677148,0.12078843302433043,0,0,0.0
35,17,0.13422125341410737,0.13200562794027498,0.13013298563205108,5.779333195251676e-05,0,1,608.4,652.1,635.0,0,0.18602085309521832,0.1820693648295886,0.23912327021121632,0.12474467770448865,0.12341091253406081,0.21958516819468885,0.21559788887597856,0.2191208318688181,0,0,631.8333333333334
27,18,0.11899958589192336,0.1319520542276369,0.13011417485066454,3.7478100114662385e-05,1,1,594.5,583.3,591.0,0,0.18552873443623624,0.1817178795692998,0.2139437267604554,0.14671519166714916,0.1233812962843526,0.21952716894265645,0.21554197656039867,0.21875804903459817,0,0,589.6
27,22,0.1341914397194352,0.13319984713710883,0.13009536950670578,3.746728704480818e-05,3,0,0.0,0.0,0.0,1,0.0939532720798235,0.08047057322005598,0.09975333767937948,0.12770020701404797,0.13525611595878642,0.031052276504752837,0.00019469507780705422,0.12076896044122155,0,0,0.0
27,18,0.1341616392664662,0.19098074611593438,0.13007656959781752,5.776762317495781e-05,0,0,0.0,0.0,0.0,1,0.09389852075576766,0.0804123455983338,0.1595898429999537,0.12766026325207924,0.13521227280936704,0.21946920032133543,0.21548609323746365,0.12074949413554115,0,0,0.0
52,27,0.1341318520463804,0.09311336391015924,0.13005777512164388,3.745648021266373e-05,10,0,0.0,0.0,0.0,1,0.1345665640268364,0.15230726317583798,0.07886587679330612,0.12470808495655539,0.12335169424589666,0.02643027704949643,0.00019440361810973825,0.1207300341042542,0,0,0.0
35,16,0.13410207805036567,0.13189852398251412,0.13003898607583028,0.7708028655769017,0,1,540.9,504.7,445.1,0,0.13448617778787175,0.1873289662222472,0.0786372800489777,0.12762034447057452,0.13516845807417283,0.21941126230646707,0.21543023888462864,0.05036416605972323,0,0,496.8999999999999
35,18,0.1342942435900793,0.10953381098370003,0.13016464850742412,3.744567961283309e-05,1,1,392.2,544.9,392.5,1,0.09384383320727857,0.1147070787683439,0.15951795568328708,0.12467151367064437,0.12332210640846661,0.031035697606458787,0.037732524950296255,0.12071058034432763,0,0,443.2
43,18,0.1342644467754376,0.13225055215608164,0.13014584945362467,5.774193725980665e-05,0,1,399.5,437.0,447.3,0,0.09378920932299029,0.07401291510667996,0.09970102864021882,0.1246349638278796,0.13544861082503962,0.21961727675294201,0.21563354797017292,0.12069113285273035,0,0,427.93333333333334
15,20,0.11895631331523539,0.09301280952148737,0.13012705582915485,3.7434885239926536e-05,1,0,0.0,0.0,0.0,1,0.09373464899179598,0.1522352843180044,0.15944613310080924,0.12789304833288442,0.13540474793293306,0.21955933024192542,0.21557768435670915,0.1206716916264332,0,0,0.0
23,18,0.13423466318032326,0.13316203849471964,0.13010826763166292,5.771627417658007e-05,0,1,548.3,518.6,426.6,1,0.09368015210284728,0.08035420218141526,0.1593743751651203,0.1278530817552804,0.13536091344023868,0.21950141430147646,0.21552184968062607,0.06180556164936512,0,0,497.8333333333333
21,34,0.13420489279594086,0.132196944311673,0.1300894848587985,3.7424097088560566e-05,10,1,0.0,0.0,593.3,1,0.13500290245784913,0.12000875809671163,0.15930268178897763,0.12781314014898384,0.13531710731938423,0.031019136401759503,0.00019411302974186123,0.12065225666240897,0,0,197.76666666666665
50,17,0.11891307219807244,0.13214337990960182,0.13007070750821265,5.7690633894849024e-05,0,1,564.4,610.6,531.8,1,0.13492235180005804,0.15216337346098124,0.14038076956312417,0.1464088969037522,0.12329253276184587,0.21944352890740962,0.21546604391944518,0.21839646548247488,0,0,568.9333333333333
23,20,0.11886986250614001,0.13312425131012975,0.09503331627330171,3.741331515335787e-05,2,1,435.4,519.9,502.5,0,0.09362571854555334,0.0802961427867755,0.15923105288529554,0.12459843540940718,0.1232629732958277,0.031002592862345232,0.0898752776539734,0.12063282795763242,0,0,485.93333333333334
31,18,0.13417513561350272,0.13308648556507724,0.1300519355775577,3.740253942894734e-05,1,0,0.0,0.0,0.0,1,0.09357134820958031,0.1520915305084501,0.15915948836714486,0.12777322349059878,0.13527332954283317,0.2193856740355648,0.21541026705071117,0.12061340550908023,0,0,0.0
31,25,0.13414539162422906,0.13304874124132085,0.13003316906448734,3.739176990996405e-05,7,1,457.1,540.9,421.1,1,0.06595309664596886,0.08023816723241682,0.0996487744323361,0.12456192839639534,0.12323342800021508,0.03098606695996658,0.000193823308801948,0.12059398931373105,0,0,473.0333333333333
23,17,0.11882668420519335,0.09291247207863787,0.13001440796665667,5.766501638423853e-05,0,1,501.1,592.2,575.9,1,0.13484189720745218,0.15201975536427434,0.0995965749695638,0.12773333175675844,0.1352295800830845,0.2193278496618074,0.21535451905199204,0.12057457936856547,0,0,556.4000000000001
16,22,0.1341156608193478,0.13301101832064,0.12999565228172205,3.738100659104927e-05,5,1,422.9,524.8,454.3,0,0.13476153850828207,0.18973331839318727,0.09954443016591481,0.12452544277003436,0.12320389686482082,0.030969558666434367,0.215298799900879,0.12055517567056603,0,0,467.3333333333333
23,17,0.13408594319009468,0.13297331678483484,0.1299769020073413,0.7709924413704692,0,1,433.0,335.7,441.1,1,0.13468127553120746,0.07376620538965768,0.1048254341594446,0.12448897851153655,0.12317437987946749,0.21927005576202827,0.21524310957498638,0.12053577821671718,0,0,403.2666666666667
15,18,0.13427777173613142,0.13208985889708275,0.13010237404339448,5.76394216144275e-05,0,0,0.0,0.0,0.0,1,0.09351704098485043,0.15194804793249872,0.1590879881477526,0.12769346492412526,0.12338439799207121,0.2194757275070857,0.21544604644864165,0.12067726216488052,0,0,0.0
43,18,0.1187835372610375,0.13203638122141592,0.13008361378758432,0.7711817038156176,0,1,417.2,431.2,495.6,1,0.1501970006756816,0.15187640811734904,0.11675452323091012,0.12474527564897463,0.1233548519197551,0.21941792510321234,0.2153903468502837,0.12065785131363958,0,0,448.0
26,26,0.11874042163952715,0.1332190030084719,0.13006485894130584,3.7370249466850406e-05,8,0,0.0,0.0,0.0,0,0.1351963462005341,0.15180483582323154,0.09949233993558206,0.12470876839827255,0.12332531999446907,0.03095306795361944,0.07508580924395777,0.12063844670583745,0,0,0.0
21,34,0.13424803136586871,0.1331812639141352,0.1300461095022196,3.735949853202105e-05,10,1,406.8,465.1,431.5,1,0.09346279676154136,0.11990227295199406,0.1590165521405017,0.12765362296939073,0.1351858589126729,0.219360153137677,0.21533467604468784,0.12061904833846235,0,0,434.4666666666667
35,20,0.11869733730656651,0.13198294682998676,0.13002736546798752,3.734875378122093e-05,3,1,435.5,416.1,450.6,1,0.13511592005764264,0.1517333309547326,0.09944030419293792,0.1276138058692755,0.12329580220605488,0.2193024115864431,0.2152790340095342,0.1205996562085044,0,0,434.06666666666666
33,18,0.11865428422810928,0.09281235088027727,0.13000862683627284,3.7338015209115916e-05,1,0,0.0,0.0,0.0,0,0.1350355895463123,0.11979597661072455,0.09938832285253388,0.12757401360052925,0.13514216600416848,0.026413706342882325,0.0376759544481219,0.12058027031295568,0,0,0.0
53,17,0.13421830416671773,0.13314354619566618,0.12998989360474025,5.7613849555148695e-05,0,0,0.0,0.0,0.0,1,0.13495535449607682,0.15166189341661832,0.09933639582909995,0.12467228250933216,0.12326629854436404,0.02639715640156473,0.03761955331870854,0.12056089064881023,0,0,0.0
