NU_INSCRICAO,CO_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,Q001,Q002,Q006,Q024,Q025,Q026,Q027,Q047,ATEND_ESPE1,ATEND_ESPE2
9ab299ba5dbe8147f278b37740e66d98955c24e9,52,18,345.0852208272951,342.3859383764051,356.4245359053781,325.1923584756052,1,0,492.2,631.0,604.1,1,318.37190752006165,373.2158179668062,335.95276701398274,367.36806093105616,324.7227988987588,306.23437408005503,296.3069212642047,336.642300150354,0,0
01fa7d464b654b893728e3baef7e08947b1d4e3a,21,26,345.12504040104045,335.00699121731105,356.44783703374145,325.25194936701564,9,0,532.4,602.1,548.6,1,318.4993678350571,327.39645252711415,323.5825635085339,319.2882231625139,324.79121114830764,306.35888383542107,319.46087446401856,359.48602267329557,0,0
cee8fd94cd3610e17e3acf8d5f1e426a8bf3fdc4,33,31,369.94896868818915,380.44881233339305,356.4636650941037,325.2967950032582,10,0,0.0,0.0,0.0,1,382.175015992215,474.3770370806734,376.3719901091222,451.37847306289746,376.4533061056721,295.19149668694234,319.865515383629,386.211181272245,0,0
dfdc2afc76c9075a4afa41eab3acbfab6c8f3c2b,26,18,345.1533285052983,363.56415236173393,356.38427452281326,325.1541835192585,1,0,558.1,577.3,555.0,1,360.6332065195701,347.77509562578376,336.0382986370922,319.3406259600138,324.8427459144148,404.01185306926754,402.21141181970586,336.67307414190304,0,0
5f2589f8c87616aaca90900460ba0eb1a1b228b5,35,18,369.74366959346764,380.2120675839634,356.41852429468526,377.17114179486254,0,0,460.6,466.2,481.1,1,450.0916373310672,348.00450933252705,392.83934782048226,449.8431721341121,376.314955019268,404.0552483070815,402.25479815485255,446.00084960944025,0,0
9936c6bfaaaa4bd672497667397f990c9b4bf86f,23,17,369.7772005587513,342.4383528976705,356.434949378324,377.2396545315617,0,1,427.6,455.5,423.8,1,360.8888762520153,310.4673415569024,291.3916226632677,319.43300707039134,324.9357034139562,404.06592835270766,402.2660211274811,336.7160050983251,0,0
169028782f1f4a62e82e5dccb184166864e10749,35,18,369.7927896936966,335.1573863535431,356.4441781899469,325.23527283410544,1,0,498.2,496.4,515.5,1,318.5966898280615,373.2783423129837,347.6133879521422,319.4709688473288,376.3347511415974,404.06341061961143,402.2642684092445,336.731138413908,0,0
fbca54b8468a0b45f6b4848f56ad81a2193ab1d1,33,23,369.8217687575782,342.4628500916203,356.45878785212096,325.2777015363244,6,0,497.3,511.0,471.3,1,318.6890210592586,327.53246278183275,393.0039321913171,367.40980499662413,376.35155806369005,294.9035049828575,296.9403561824193,336.75224841924586,0,0
cd220e0ece73b5e197fa4dbe9e721ab8b09b4984,35,19,369.849774422718,342.4972594293282,356.4730128158913,407.8728037318353,0,0,512.3,517.1,507.6,1,468.3999368156323,457.53238633529224,538.557407978038,319.52059603840837,376.3677285636667,404.0707724928279,402.2722281731252,336.7729277150631,0,0
c53891f1fc2e1c6b3a6fe9446a34ce7949544cc7,23,35,345.20998716355257,342.5170311595006,356.4798693521867,325.319348777333,10,0,0.0,0.0,0.0,1,318.77967255564073,312.30043817793415,336.1573428622207,367.4334191655205,324.97227699620487,306.4562641538813,256.25559389102045,336.7854158693599,0,0
56340ba2c3ff78e8a42cf5dfb98e61efdd0e1d63,23,17,369.85943143742594,335.29852696011204,356.4005987563779,407.8586155913306,0,0,436.9,550.3,531.9,0,381.82821470728555,373.313090823793,323.66753279429963,367.26975171823074,376.37174040639565,404.06393007239024,402.26622246587567,506.5120720590153,0,0
834862a26e74fec657867f09f5a7e3e35a31ce51,52,18,369.94557113242735,335.6069572243582,356.43821534180336,407.93976058403126,0,0,568.6,608.7,533.6,1,381.95856084082385,472.98590207457175,399.4337395062674,367.34024604070703,376.4264829814483,404.1134961694243,402.3156746621604,336.70219733319254,0,0
dc411adc6c1f56c90d8ebc7112e32a6a195787f8,23,17,345.0915211418767,342.36594292343557,356.47554847909123,377.2663130418436,0,1,385.5,409.6,454.9,1,318.4958081989572,311.9522771543244,335.9277271908667,319.55335553766486,324.80946523418277,404.1625326569215,402.3646062554822,336.7485653674481,0,0
fde98512f8d9373cf37b2209869cf2d25d226cc0,32,22,345.0909408601814,380.2431546066102,356.47264280165143,325.1769770710847,5,0,601.7,644.8,616.3,1,382.0875838835405,457.2131482155864,508.99701687302735,449.7765851099287,376.4807453639267,404.1377720486668,402.3409826151555,336.75020810260065,0,0
b3361a3a8035d0f89dc78c40c15f9ecbc74a4261,52,17,370.03095224291246,380.44841057018596,351.64662396641097,408.0199673604886,0,0,593.0,587.2,491.3,0,321.63625773031885,473.13623569423675,436.40873383397957,450.65740745753027,376.60318643967304,404.26256318021524,402.4643943161506,379.05912235979605,0,0
bc237bb5001e66f724020ba5d4341f37f5886074,31,17,345.2162526088576,342.36639885689084,356.55129806874726,408.25704928247035,0,0,0.0,0.0,0.0,1,360.952035166261,311.98729689023276,375.27788548671197,319.5648756557626,324.8187744654125,404.40435366751973,402.60452065949886,336.84249200183456,0,0
cf86a8945c5b9a3ecf82b02a700d72013987f626,21,19,345.0979062761154,342.21551018397025,356.47209964625307,325.345534823897,2,0,431.6,503.0,517.9,1,361.3911943266969,348.1204409131582,323.8325103001866,319.4105710320756,324.6562025062206,295.0258212548041,297.41338163765903,336.75934154713156,0,0
1af1a1e26b0012515d7562c397d9bbbffa3636b1,35,23,345.1193600436699,380.67949851393115,356.48347603984706,325.38154464688614,6,0,427.2,461.3,479.7,0,382.3847896899807,327.65847029501884,323.9009735570844,367.4101435725091,324.69774517630253,306.21011454411916,297.83432292911834,336.7768491133835,0,0
4615a3a157e5b8cc1d16be8e5cc0d3d5f04c4752,51,21,370.24226110907665,380.7263144676779,356.50559338530894,325.4386768389111,4,0,583.9,629.2,609.6,0,318.5179649532286,327.8325103081692,374.19012349979397,367.4495963556174,376.74092803496814,295.135533210739,325.09475513601086,336.8062898118505,0,0
7c68841af0be1a42435f72b8f47e863bf708cd2b,33,20,370.4241814508165,342.2443579768407,356.58177416369176,224.5966789081173,0,0,549.6,583.2,570.4,0,450.0130142586124,348.2043557851115,347.7379475040617,367.59732886057265,324.7634463037144,306.33041140243046,284.2770153378175,336.8958047872299,0,0
6a90bda8d4c61dd61a62f61ccabac139f19f7228,29,22,345.1573801327265,364.8972055220818,356.5941173119022,325.6021811303751,4,0,368.9,516.4,373.5,1,318.8567934288257,348.2943637235291,335.9328277183815,319.453181760342,324.80714273234815,404.2397609309843,402.4434144087347,336.9143754888853,0,0
d3fe8dc33c9ff8790ef68fa8db2c8204151a6d6e,23,50,345.1693810299413,380.924188962425,356.59935491622616,325.6260229726762,10,0,553.6,643.3,563.2,1,360.33712539596075,328.33571394780637,423.1233844593919,461.8540639920693,376.85922806132896,306.41531083193934,273.4329813061422,336.9250474870389,0,0
6e773860baf411255dc153db61c4e92ed4fa7ab4,31,20,345.2357728885411,342.2751618702899,356.63983864406197,407.9762672678331,0,0,447.8,535.9,456.9,1,322.4979852148582,348.33917501043425,324.00880310556965,319.4824855800427,324.8348114922221,306.60175689697786,325.9091143639761,336.9748810962361,0,0
17d12f3dbd06e9bc700eb36c5b416fa2654184cb,13,20,345.2576634522342,342.3046182251005,356.651495366474,325.7192023602918,3,0,486.4,520.6,608.5,1,360.6411438901853,328.6205305505796,335.96302360670455,319.52574378371673,324.87693090735326,404.2299807190514,402.4345170429712,336.9926793019788,0,0
37d218caa26d5b586df8a3bd32612d0aafd7d6bc,15,23,345.2809074948438,342.33580845025443,356.6640338375679,325.7573702475691,5,0,365.2,542.3,532.2,1,322.671043128601,311.640258740188,324.07823358388623,319.57088800357997,324.921004295124,306.6839012069082,297.3596907947306,337.0114542023725,0,0
a8b312218aa36ef07d08e94d61f218941c49c45b,42,17,345.3128907686144,381.02225208148116,356.6822417662229,407.9771083212573,0,0,0.0,0.0,0.0,1,361.453773793823,328.73467288451945,292.0218497481004,367.61715226996796,376.9186351546789,404.2336285512112,402.43882151436543,337.03652527276597,0,0
5449b24e15ed94db6faea0a42057c91688827f77,35,18,345.19483507946273,380.7861788150118,356.6031898509378,407.6969042633443,0,0,545.0,635.7,676.5,0,382.4514399705503,473.9507073102885,458.8204347389306,462.91222749902727,376.78067079334846,306.78959408594267,326.08978873628854,506.56003167695746,0,0
6448bd67918c2e99c5fb182e712ef1a9e1511cc9,32,19,370.447236538316,380.9322554844762,356.6608226473369,325.80666925749165,1,0,553.3,683.3,558.9,0,467.7126492154998,373.4214029924816,514.4430434440267,367.4538394524335,376.86845686331066,404.069305937979,402.2779746632406,506.83607169781726,1,0
2c9525d0c1797bd0c19ed72283bc22c8c4760ed8,23,20,345.28762563480126,342.3782289390626,356.7368614549028,325.9697439439531,2,0,479.7,524.6,521.4,1,318.9112722978943,311.7815473415878,324.17165521777554,319.62832013845303,324.97780179921625,307.03732422656145,326.71881516759527,336.953531792029,0,0
a1164a20d4fa52821eec51f101a02d5c76cc9d23,24,17,345.3362803578505,342.4421066406278,356.76586768713867,377.2226708858619,0,1,0.0,0.0,0.0,1,360.73037794130556,328.291634241818,336.0156732156979,367.6014620814511,376.9866103172743,404.18951345283557,402.39688078602796,336.9906431825283,0,0
faa5014c0bbc16dd3deb920bf4a3d4693ed0012b,41,18,345.218337639149,381.12963651449815,356.6868672735676,326.04021464375967,1,0,440.6,475.6,468.7,0,360.11897052106605,474.36567618438653,324.3047132688596,367.438301201699,376.84877243416014,404.0253422450968,402.2361791563211,336.90770184775533,0,0
72f558b3ed480ac1af45df79f6669a5a51b760b1,43,30,345.2299394357898,381.12844317095175,356.69185136316827,326.0633678603782,10,0,431.7,577.6,0.0,1,360.1512565269526,348.42453381126114,399.97944370056314,367.4435193466849,376.84963180096054,307.1816234883613,297.7021612770679,336.9181084171825,0,0
5cc3b5612b92c5804559f9972d181c908fda5380,35,18,345.11211351789365,342.29164877303526,356.61290230354825,325.92141602413074,1,0,478.2,519.1,556.7,1,359.54289291795436,347.9365442681081,324.34934358327513,367.28057321837156,376.7119446866744,306.93646656618387,298.43609356436883,336.8352257336851,0,0
c3df84fc4a2a72d5208b78cd8daeef2b8bd25fd0,31,16,370.6289534514223,380.89288789087084,356.64334866285265,376.73718482294566,0,1,547.6,597.9,572.7,0,359.7699706702007,373.65344179632496,324.4873213707786,367.3368318295336,376.75485486027316,404.0152629344005,402.22698307681753,336.8739283343408,0,0
a769de225782e78e4431f103af900eac07b40420,25,17,370.73461554985045,335.91244758483657,356.68884792199805,407.8403518239048,0,0,466.2,464.7,527.1,0,291.5240801544919,373.78742372686736,324.6803511423932,367.42321338388473,376.82259678986054,404.07950186989785,402.2908589814158,336.9293564316277,0,0
0cee412573823b69298234bb9c48091db752b2a6,35,19,370.83476176717835,381.0049367556696,356.73215939115926,325.99464430262327,2,0,0.0,0.0,0.0,1,360.96598192635497,348.141108541859,335.786779705333,367.50517830266955,376.8867126304482,307.08579952745487,327.06650671150976,336.9823482319149,0,0
4e50643c0d9c5dea64de3580e5d8b53c65dc54f5,23,19,370.63055760320964,380.76974852310434,356.6532712533019,325.8528458492511,2,0,546.4,613.0,596.2,1,360.110930315537,373.91426018980076,324.8651197140539,367.34249340744924,376.7492129177045,306.8411096473533,318.6719873411527,336.89953123800194,0,0
a60683f66327313d20a5ad8618c75b7c4f5f8dfe,41,24,370.75057380706033,380.8980213494318,356.70457497400645,325.96712722062097,7,0,0.0,0.0,0.0,1,319.0610404679938,311.9767953467581,375.13090348967893,367.44043920682645,376.82651079774905,307.0655195919016,326.36162199876946,336.96139867504417,0,0
6feebad64f01445c2b430dbf66178c7f0ef7e83b,32,21,370.54664059814553,380.6631890304741,356.6257278088928,325.82546397541427,4,0,470.1,456.4,532.1,1,360.4951136259311,374.0665905017228,438.53015172771126,451.6737124829258,376.6891332874327,306.82123516899634,299.17762351298865,336.8786275134929,0,0
1b8ea7b45d5855cd9714bfda0fef8af3096a457d,29,25,345.16297939523315,342.35836302478185,356.6415895265041,325.8700228529228,7,0,461.7,524.9,542.5,1,318.778184935664,374.1050975247549,325.07892431720296,367.27792684981324,376.70797835547665,306.9178796561434,296.983073930988,336.9011032925908,0,0
20b6ccbe74d2d3935036d23d73f3c89c05125beb,35,16,345.19890607347486,380.6926017297776,356.66232713376735,376.97569743885447,0,1,439.9,487.4,484.1,0,449.8641441237359,347.6548779433369,393.12409038346044,367.31471821725364,376.7348606948736,404.13971302532593,402.3507748733259,336.92899401115386,0,0
b7f80ba3a1c1c48cb9a67922da84ecb71e85d13e,29,17,345.20442980137346,342.40583520958216,356.663373670738,376.95570296203954,0,1,465.5,579.9,577.9,1,382.6630466191768,374.1592015633351,347.84556361841226,367.31210455476264,376.72927625907795,404.12238143042515,402.33444681316905,507.3187315185727,0,0
d80ab1ec905145abb3b2bc67e0a50472080967c5,35,24,345.2720492867854,342.4941169843915,356.7046582613584,325.9241392129519,7,0,0.0,0.0,0.0,1,318.8948561624703,311.63092306810313,325.1804798440716,319.7092405428158,325.05891954507905,295.5290784118959,285.0251029674209,336.93500064001705,0,0
fcf4b6382d3faa72f98b1a603c7a931f132440af,24,27,345.1544097469943,380.6807220489095,356.62589812484674,325.7826790830852,9,0,0.0,0.0,0.0,1,292.37140456957474,264.6308983835856,290.3040741613469,319.5553862403409,324.89695695437393,404.17891877074516,402.39075034174095,336.8523172042772,0,0
5a28e509d93bc7dbabdd646e6ed84f8f0b4a7431,35,18,345.0368503431295,380.4464569891871,356.5471727610223,325.6413416951967,1,0,455.2,630.6,548.5,0,382.8082965771017,347.67404826698635,438.46261738285983,367.3899702329628,376.79002279120056,295.2418781413304,297.35299423476874,336.76967433940865,0,0
3cab586ee345d40ecce1fee5c37fdd30ff536012,23,19,370.57844563355064,342.34390026641586,314.34615536765983,407.93956968959486,0,0,0.0,0.0,0.0,1,291.4252187942687,311.2858168410067,335.5581978267045,367.4829989436767,376.8632796970262,307.0319242314761,319.67580894954995,336.82886745337987,0,0
8588b01c2ff81ad3c9ff31cd89fc094896c4aa69,35,17,370.3748311029828,342.193815259723,356.59606987584,407.65996751708656,0,0,757.7,748.7,672.1,0,382.9843936947057,474.0898336447217,454.41214008254457,367.3208263933927,376.7261886531204,404.0151509754572,402.23043530176415,507.40920849732936,0,0
06570cda6eafa720ef81965d4135f00482a40038,35,18,345.1162044969112,380.56801513372017,356.69768151090716,407.9404058954995,0,0,519.4,625.6,604.6,0,360.60904799904193,475.0811925070202,392.9855572376811,367.5192292048645,376.88632458451923,404.18245954128327,402.3956561558853,336.7462708698945,0,0
0e5b78e32313988cfa865e68fed29e69457090fa,35,16,345.14342838918594,380.59538574519297,356.71277136718095,377.16934949670355,0,1,453.0,578.5,532.8,1,383.3754888355213,474.937154488268,348.17182101238154,367.5446175517759,376.9038504570803,404.19092818114507,402.4046945093264,336.7679315046408,0,0
b8147d70edc1020e32c876f855137342d483e21b,22,35,345.1850604312447,342.4019248937021,356.73720613309024,325.75082073175554,10,0,0.0,0.0,0.0,1,290.48513744331945,263.17688245840105,335.32992694382915,319.401679945853,324.7351556809903,295.5164976771155,318.491824471959,336.7999736782916,0,0
e021289fb82a85ce8cabb51b11d48133abe30368,32,17,370.62014970204757,342.25194595156734,356.6585430225868,407.952150997556,0,0,496.6,568.8,541.3,0,383.4512084675325,347.9949757763638,324.9173888409615,367.588670166341,376.93677056955954,295.22986673853444,325.65976904823447,336.71744489277864,0,0
500c271da4daaf8bba22f12dae961f254516530f,29,23,345.0676505467443,342.3024923850386,356.6808184760651,325.609619682457,5,0,376.0,417.6,480.8,0,318.6126483251584,348.14755578223816,325.02473129137303,319.24812144587906,324.5735154840361,404.2165490115048,402.4305979337159,336.7470829513547,0,0
7c31fb9ac1e0c72271e2955213501825c32ca700,31,18,370.6679432532539,380.64876695788024,356.6862888709348,407.9861782540555,0,0,544.9,629.4,567.2,0,383.51797896351496,310.9414741232622,540.9344611925646,367.6283667874131,376.96610701323203,404.2073594690244,402.42227231799046,336.758043744166,0,0
b2332d92b25ce5ab7b7b4281c84a219eb38f64e7,32,20,345.08003828882295,342.3196466553296,356.7150490540836,325.6338356184698,2,0,516.1,572.0,607.5,0,360.4795048617642,327.8497881661224,325.0703494405722,367.68101832119225,324.6018371181236,306.78824810113366,283.36798027574986,336.7948806580386,0,0
7fa2570fabd96f2da89b7bf7570e997bf950c8b1,35,18,345.1371830752645,380.7141759407176,356.74952469870703,408.0403230399379,0,0,419.2,481.1,500.4,1,360.7170730442697,348.19387862142946,348.37037039505645,367.74506716876215,377.0061338443819,295.3872990382064,325.94311718332415,336.83806428578447,0,0
7b2f580e3860dcfe7d502965ec3e10285c09334b,29,52,345.19962371981933,380.8050874892202,356.7874433056015,325.71506825787276,10,0,473.7,603.9,588.0,1,318.6682516422891,348.4445112447007,374.0498346035415,451.59561277660725,377.0612677340936,404.2409189678238,402.45598115603497,336.8850691648139,0,0
59c945a9f25324b8406eebe7a18ead536a706ee0,25,26,345.23977330415363,342.39439746606655,356.81092107628956,325.7746721244278,9,0,410.8,511.8,516.0,1,318.7961065436652,311.13623492533594,348.6702535007125,367.8159668312484,377.092595285714,295.6133519917028,317.3165778871916,336.9160246164496,0,0
7dab7ae48fdca08675f6d33e2ef014748891168b,26,23,345.29751871219975,380.85572814679887,356.84581519318164,325.85668221870543,6,0,546.6,516.5,547.5,1,289.5511016316046,311.3615812444029,325.2221893522425,319.27803585171955,324.6956203915607,295.82581490080173,326.3777143628031,336.9596606182557,0,0
9f4218ec7a45947d2313a2789b2cab89639a48be,15,21,345.32576123809514,342.4700011401085,356.8615876309555,325.9010781173998,4,0,397.0,530.3,497.3,0,318.9695433428323,348.60372937317067,348.9465880720214,319.3304959689858,324.7472130255609,295.9540025192551,298.02786684478133,336.982047592915,0,0
a49f4cc1c3f16bc865c1f094b380c37db4a02da5,13,21,345.34312609685384,342.4936156500997,356.8703108731142,325.93160078142165,4,0,712.4,704.9,640.8,0,383.61113441817486,374.27911720271,325.3054779092165,367.88082348611596,377.14272492108375,306.9519370399908,298.2640110489905,336.9965996595182,0,0
81c769b3e3e65d0034f8e69b0ec6f7cf15fe9033,31,17,345.44816574200416,342.6301409381512,356.9359059642312,408.12287746409095,0,0,454.6,457.3,499.4,0,383.8547509941011,348.6699759438855,374.3065879523819,368.0070297175506,377.24347085113413,296.05105464037547,326.5959243748484,337.0743320966584,0,0
d77416ec24b26f928fca19f516aedfec57754440,13,18,370.7318664878928,342.6856299595756,356.9607110883042,377.28500974062587,0,0,414.1,352.4,371.3,0,289.99645066483663,261.73875741764476,335.10196642245336,319.367543258487,324.78285772847914,404.2648312883704,402.4802037390413,508.17958360056986,0,0
c1c92e9b692ad8cb531cb38cccc13dbd130de048,52,18,345.49029929041313,282.6055030693997,312.75854852236864,408.16490962964446,0,0,401.7,406.3,422.2,1,383.93174224881494,374.4776468227929,325.5711463395878,368.0517102844585,377.276981735204,404.2698151949205,402.4858135110957,337.10674306144415,0,0
4f142cb51b7a141af68353e54ab3102a5403bbc3,25,24,345.52423478217906,342.71789288844525,356.9738272723622,326.0738083869612,6,0,445.9,546.0,519.4,0,319.03791235223014,310.8362557275484,349.0253188864717,368.0857675043599,324.82844717349974,307.2277278981208,299.11744642925606,337.13325008732704,0,0
b12910f8c6f34455923d6419f559ee9b8c109fa6,31,19,345.5581133878103,342.76273673971554,356.993292130042,326.12539637469905,2,0,388.5,503.2,574.4,1,360.68505061565145,328.0989147949314,398.24040264099546,368.1197509251219,377.3017364519666,296.2185078181572,326.9010503356696,337.1597197380141,0,0
54ab8594cd9ded59fcd3a45b160285535ee3129b,23,18,345.63082405400684,342.85756328278586,357.0379627626799,408.1904451619571,0,0,0.0,0.0,0.0,1,319.14933269377,311.4907305484333,335.1573319343946,319.4141999075952,324.88833380021265,404.2865075151164,402.50293590445904,337.2141862289205,0,0
afcdafe47f2d67e17a6425f732e8874bb0e80df7,27,18,370.75701349091474,342.7081048855397,356.95949288075406,326.2264648564025,1,0,521.1,568.1,536.1,1,360.9532158702003,262.58039460559235,334.9297981041608,319.2610036486467,324.7271788727324,404.1232913231442,402.34314910973717,337.1318585467357,0,0
52f9aeed7bffb8fbf1fb1abc0550f92d855367ce,29,18,345.5137800905615,336.2623467002084,356.99903155513755,407.9121967330805,0,0,440.2,468.8,478.1,0,361.1893860502404,328.4104598757435,325.6677879286863,319.3653368204355,324.8323711489482,307.3372071317723,299.6652551223736,337.1806181614424,0,0
946fc0797a3a2c39923c09cc13422eb7988ff227,52,20,370.8480507437965,342.7927200903826,357.0338076905604,326.3173899902582,2,0,0.0,0.0,0.0,0,383.9870005442909,458.3592425675521,374.5799215112576,451.6350923325383,377.3679799374965,404.1768735300356,402.3965446854873,337.2240831155269,1,0
b14dc9d6e979fc4acf188b2ea3de338be97e2059,23,17,345.5712568068477,342.6434201251864,356.95539042552844,407.98534918762203,0,0,444.2,500.9,465.5,0,469.66380342377295,456.29456129472527,335.0668199507659,319.4592202239715,324.9267555041767,404.01383324220586,402.23692685736927,337.14181327334217,0,0
293247fd6ab84341460eacf0852e09ba76394c3f,29,22,345.6069010515832,380.8849219408266,356.97601945705554,326.1766145847404,5,0,381.0,477.1,465.2,1,318.86839137977904,311.1476790830716,325.8203480349384,368.2040336144921,377.23135141470954,307.50173465777567,299.46680813228886,337.16955917254376,0,0
834c0f9a10e0e45ca53f8be9430c5a59e262d01f,25,17,370.64495761633543,342.690549676721,356.9749489807752,326.1877932761657,1,0,528.3,569.4,543.9,1,361.39596864266633,328.66098204749187,288.6063895171285,319.5221707889983,324.98914938456096,404.0327389546082,402.25622228684693,337.17319985550586,0,0
43421efbd8776ce4d26d23c3d0a2452ec50dccbc,23,17,370.70514100023456,342.75056249235337,357.0020835398224,377.33528466423115,0,1,0.0,0.0,0.0,1,322.90237571201015,311.4020697791133,335.14535092029075,319.59927841427884,325.066184459123,404.06360040605733,402.28727412105746,337.208164945741,0,0
52f716e5a8cd99d766026482c0370b3ea287f5b9,31,20,345.609097634448,380.86729492187936,356.92374206878014,326.2543502618225,2,0,634.2,613.1,620.1,0,449.517225911486,474.915783354681,532.9552817566291,464.99044064093226,377.22225573920656,403.90080282329905,402.12788930563704,507.9523389762508,0,0
3f54d5df88d681bf0c3f66f4642a6305eb37fa2d,33,17,370.5023482535167,381.0586246067497,356.9975850389274,376.8533749775591,0,1,0.0,0.0,0.0,0,360.9983153970384,348.8371444853995,373.5096931640826,368.19697044185415,377.3366832877814,296.4728252480048,300.47591205800376,337.12597918777226,0,0
630403137f888e9014e1a6bfe34404c15524eb44,35,35,370.2997772593923,342.60147568831144,356.9192789224459,225.4733299412569,0,0,433.2,505.7,449.3,1,318.8976188279938,311.192731141286,334.91828767440984,368.0355513403891,377.200214324567,307.5369902035007,299.35053411022096,360.072350064043,0,0
cd772d06ce21ed90e16739a4ab3894d9bc222255,31,17,370.35688120624513,380.82556122778533,356.94512995776995,376.3726946523326,0,1,680.7,669.3,659.8,0,469.50743839524154,475.54209916168764,538.6955253095412,450.12964202476314,377.2354998580722,404.0174356050859,402.24328420096157,508.4116153649235,0,0
0698fa156d105bcb12d4bfdeb7d3f798add6521f,51,17,370.5730161700866,336.55111710875644,357.03483723030723,408.0145627007687,0,0,470.9,612.5,563.9,0,361.5555456592089,476.3722645926543,372.44556298412795,368.0823368130708,377.37603635974983,307.66910948454057,305.27060684012343,337.04383348134246,0,1
9cbffe64c9e6ea4da686812266c22567e1cc54fa,29,20,345.72674758452087,381.0610590509957,357.047455635123,326.41257759906426,3,0,452.1,458.4,517.6,0,322.26042267878546,328.8643810005742,325.8414731570968,368.10271248682767,377.3894843234927,307.7535063989174,284.69648906028306,337.06272657915457,0,0
34c30c2e85cc05ae69620192ef114d83f1c1956d,35,16,345.7527358375349,381.0864340912822,357.06182174171187,376.86916255723406,0,1,529.0,663.8,612.0,0,319.0346156480044,348.35598980335067,325.91919084934005,368.12657294545863,377.40581170365755,404.1632015327811,402.38732882320977,509.04788298130643,0,0
0137bd334b0ead26f6b4938b3554aedb568d2f37,33,17,345.8365977044367,381.21635690319226,357.1137144188061,377.1452832155582,0,1,396.5,438.4,497.0,1,319.2759373199552,348.6942046934287,335.0129943178259,368.22537969690484,377.48396845033494,404.2395543691864,402.46311539668693,337.08355884253035,0,0
d3aa776a20f9f9e816567591ec78684f4cb25628,43,21,345.85824074575277,336.67679968990177,357.1252776796125,326.4540019842499,4,0,423.4,493.9,478.2,1,360.3956470908664,374.5279099699146,439.3873682611191,451.1793774333188,377.49566676558203,404.2418312982415,402.46605720230536,337.1012886796761,0,0
c52d9adeaab379c3c433bd53df75371da7e87738,35,17,370.5970483665003,342.6589533075774,357.14450122808387,408.01904259008785,0,0,410.8,488.7,425.1,0,383.64323420539716,476.19627523484047,393.12518524969124,368.2436100644915,377.51998290311246,404.25817957677054,402.4828361437042,337.12752984601497,0,0
c727ab774dcdc7f3d11ade01f4e94cb80b95fffc,32,17,345.89168949930036,381.2338576006278,357.14871745290804,377.18690293192986,0,1,597.1,626.7,596.8,0,450.4702836227692,475.91276308928695,439.42363557519064,368.2471764789801,377.5195790145791,404.24698255925574,402.47252672230354,509.2568783434214,0,0
a999a6fae7b4105f3db1cae26c8a290bc519fa57,35,18,345.90246205517496,381.2317637850177,313.42609350466824,326.5049903604943,1,0,408.1,515.4,521.4,0,360.5364876790483,374.5776077736082,326.13426372987834,368.2513516640855,324.9053402312858,296.1874808541184,318.0444581155475,337.1370875170186,0,0
dcebb09ec9384bdd21a1c65b300afc0c152f0f5f,15,21,345.9172435394628,342.67361695238077,357.15323831160924,326.5321827054338,1,0,414.7,576.7,575.6,1,361.62646070511903,311.37251934882306,335.0636621159871,319.44636009924807,324.9373850679666,404.2363570138322,402.4627785884741,337.1498765468198,0,0
048368e6313d5200f5b1f4395a87fc0413604c7b,33,46,345.95573299845756,381.2369241970926,313.80746303714494,326.58958821824865,10,0,513.0,600.1,583.4,0,383.6367554628163,374.5882798923283,398.9415264390864,368.2607219779063,377.5196801036149,307.84407934339777,299.5921252557834,361.0529282686239,0,0
614253c9fd4e5cb0958290a0763d3c977cc66a63,35,17,370.6002141884498,381.3613840483733,357.175747999,407.99754765970715,0,0,443.5,547.5,497.5,1,383.81724093603987,374.73708928591617,326.1852386587237,368.35562995957537,377.5946640026767,404.25875205117603,402.48550260956875,337.17975981693735,0,0
767d71e7763af502d5bc94f9d07d92421c2b25df,35,18,370.6309119996884,381.38910079575714,357.19100494692145,326.7009426515168,1,0,693.3,661.6,627.7,0,450.1875198732643,475.63482325050705,439.0208667152221,468.0372347657198,377.61242529086024,404.26784127154895,402.4951411794031,445.8572055220817,0,0
f00f5641a5505297f0da91156bacc260b4523f8c,23,16,346.0365573718139,342.7245841040087,357.28418127487004,377.1876809738944,0,1,409.9,510.8,504.2,1,383.85570768520415,374.7738496176386,335.14813563720685,319.51357848274915,325.0041485948732,404.4198605968814,402.6453404133497,337.2015789414954,0,0
f8bfeffce849d696173639e6fdda4d4ee01b0b43,31,18,346.0743063410075,342.7746385616275,357.3062101066122,408.01038899961225,0,0,536.1,611.1,548.7,0,319.3554321117798,374.8324595826966,393.0527818503419,368.38118402768555,377.7584417023507,404.44135283089787,402.6671765709775,337.2309488469315,0,0
8fe142bd813ecf12eabbc01fe73dfc436b5f0985,43,23,370.85569079423897,365.0350685353963,357.36194896291954,326.8970746056846,3,0,0.0,0.0,0.0,0,290.40093484801605,311.53566696754007,335.2311436536682,368.4875622196455,377.84283391196107,296.27739673791257,283.10350655283423,337.297786243906,0,0
